wav,spec
7296.4098,9.136729325347852e-14
7297.3099,9.155243273847593e-14
7298.2105,9.165028704487405e-14
7299.1107,9.161493185476828e-14
7300.0108,9.153581246179947e-14
7300.911,9.147822795839769e-14
7301.8111,9.144400408666241e-14
7302.7117,9.14552022022711e-14
7303.6119,9.148384638272625e-14
7304.512,9.15114264581339e-14
7305.4122,9.156389593314309e-14
7306.3123,9.161489584089718e-14
7307.213,9.1631413246749e-14
7308.1131,9.153721444253141e-14
7309.0132,9.136319392945413e-14
7309.9134,9.128968491813928e-14
7310.8135,9.131994044242095e-14
7311.7142,9.135895495281528e-14
7312.6143,9.13435806730614e-14
7313.5145,9.132799761592979e-14
7314.4146,9.143089283478909e-14
7315.3147,9.182886299786298e-14
7316.2154,9.351285380987715e-14
7317.1155,1.0025652309044287e-13
7318.0157,1.210855623413038e-13
7318.9158,1.693017957012448e-13
7319.816,2.5057951200695754e-13
7320.7166,3.4472814087237827e-13
7321.6167,4.0535933412740296e-13
7322.5169,3.9445567597608155e-13
7323.417,3.192568898925438e-13
7324.3172,2.2488779836411855e-13
7325.2178,1.524211785960241e-13
7326.118,1.138694133139824e-13
7327.0181,1.0134572124089238e-13
7327.9182,1.0766868921349797e-13
7328.8184,1.355552345400821e-13
7329.719,1.9122053756238966e-13
7330.6192,2.6740203278541015e-13
7331.5193,3.330395007242508e-13
7332.4195,3.498407665677513e-13
7333.3196,3.0670605175446533e-13
7334.2202,2.3114016219012686e-13
7335.1204,1.6218573256713573e-13
7336.0205,1.194980606470627e-13
7336.9207,1.0024788779139928e-13
7337.8208,9.377450735400546e-14
7338.7214,9.210696859291196e-14
7339.6216,9.171981507343804e-14
7340.5217,9.160026217671481e-14
7341.4219,9.150762489212109e-14
7342.322,9.148355865333474e-14
7343.2227,9.151273342496526e-14
7344.1228,9.147690529094668e-14
7345.023,9.138938313827327e-14
7345.9231,9.135481778855246e-14
7346.8232,9.14017080377178e-14
7347.7239,9.151114787129655e-14
7348.624,9.159166388606237e-14
7349.5242,9.159877346917204e-14
7350.4243,9.161769291262546e-14
7351.3245,9.163302514948592e-14
7352.2251,9.161998320136918e-14
7353.1252,9.153316247720029e-14
7354.0254,9.147766303711287e-14
7354.9255,9.151496783817721e-14
7355.8257,9.147900181181975e-14
7356.7263,9.134950509335425e-14
7357.6264,9.125862179460189e-14
7358.5266,9.124198515832924e-14
7359.4267,9.133504438825067e-14
7360.3269,9.147904312852323e-14
7361.2275,9.155985498620965e-14
7362.1277,9.151699912437766e-14
7363.0278,9.140460120607812e-14
7363.9279,9.133348685245659e-14
7364.8281,9.132412821639807e-14
7365.7287,9.137908346637447e-14
7366.6289,9.15001194656272e-14
7367.529,9.158333083335027e-14
7368.4292,9.16162647204718e-14
7369.3293,9.162442979096749e-14
7370.2299,9.166892997428029e-14
7371.1301,9.168371448451359e-14
7372.0302,9.172362552031328e-14
7372.9304,9.178317091335576e-14
7373.8305,9.174278487606101e-14
7374.7312,9.168794546287934e-14
7375.6313,9.168768599768727e-14
7376.5314,9.165144654111078e-14
7377.4316,9.160912174834332e-14
7378.3317,9.159245071126247e-14
7379.2324,9.163182640672822e-14
7380.1325,9.163931091214589e-14
7381.0327,9.160352501383422e-14
7381.9328,9.15771146150133e-14
7382.8329,9.153479054605159e-14
7383.7336,9.140015981801788e-14
7384.6337,9.128996140536554e-14
7385.5339,9.124668564582082e-14
7386.434,9.115107783852271e-14
7387.3342,9.098361744479534e-14
7388.2348,9.086412183712479e-14
7389.1349,9.078608515330067e-14
7390.0351,9.06679533277494e-14
7390.9352,9.062588990881579e-14
7391.8354,9.075791971459124e-14
7392.736,9.09171657426639e-14
7393.6362,9.094779338860585e-14
7394.5363,9.085333789763638e-14
7395.4364,9.077769490406411e-14
7396.3366,9.081143831179696e-14
7397.2372,9.093922739461398e-14
7398.1374,9.104799380547359e-14
7399.0375,9.116053577457924e-14
7399.9377,9.120042876829933e-14
7400.8378,9.115835789787911e-14
7401.7384,9.108406904820346e-14
7410.0,9.200645231594676e-14
7430.0,9.232286058726483e-14
7450.0,9.237348762587444e-14
7470.0,9.237027530357873e-14
7490.0,9.234520210004175e-14
7510.0,9.241120061360097e-14
7530.0,9.259051360090185e-14
7550.0,9.270838672197298e-14
7570.0,9.272722136848122e-14
7590.0,9.268706375495095e-14
7610.0,9.28271595851326e-14
7630.0,9.301486461330614e-14
7650.0,9.342359568639504e-14
7670.0,9.448815090250611e-14
7690.0,9.800373907310272e-14
7710.0,1.0281542907766033e-13
7730.0,1.0824719199557108e-13
7750.0,1.1096331445721261e-13
7770.0,1.0968884879227226e-13
7790.0,1.050553747145953e-13
7810.0,9.993104331925623e-14
7830.0,9.613974106784249e-14
7850.0,9.432239035472347e-14
7870.0,9.35838307872088e-14
7890.0,9.299189469778945e-14
7910.0,9.273396719835628e-14
7930.0,9.269578287436705e-14
7950.0,9.270781991390357e-14
7970.0,9.286433149753156e-14
7990.0,9.286911291657804e-14
8010.0,9.299925492043126e-14
8030.0,9.313033645574638e-14
8050.0,9.310070503122998e-14
8070.0,9.331387915149757e-14
8090.0,9.330313616502113e-14
8110.0,9.349337089246293e-14
8130.0,9.360090115361697e-14
8150.0,9.363291197739905e-14
8170.0,9.35379231783773e-14
8190.0,9.300529923406204e-14
8210.0,9.305979952408927e-14
8230.0,8.827055457609785e-14
8250.0,7.754732796817288e-14
8270.0,7.067089132496445e-14
8290.0,7.051069862822096e-14
8310.0,7.032265898893509e-14
8330.0,7.004121625969044e-14
8350.0,7.026721369565367e-14
8370.0,7.019101167074089e-14
8390.0,6.982312587868597e-14
8410.0,7.004364988362606e-14
8430.0,6.982284977008151e-14
8450.0,7.00888319552497e-14
8470.0,6.968680190830983e-14
8490.0,7.03667570329497e-14
8510.0,6.945708957634933e-14
8530.0,7.110122687697462e-14
8550.0,6.902455420859446e-14
8570.0,7.207418704706088e-14
8590.0,7.128134238237471e-14
8610.0,7.077551060044888e-14
8630.0,7.14637633588317e-14
8650.0,7.088818936322138e-14
8670.0,6.812910286433149e-14
8690.0,7.056836445260971e-14
8710.0,7.11246695794307e-14
8730.0,7.096681818910553e-14
8750.0,6.939005650218015e-14
8770.0,7.054803517518043e-14
8790.0,7.092472744479649e-14
8810.0,7.076750625154943e-14
8830.0,7.072355973139772e-14
8850.0,7.041373208488296e-14
8870.0,6.93940003628327e-14
8890.0,7.108502126199654e-14
8910.0,7.183375734187087e-14
8930.0,7.370881170169234e-14
8950.0,7.90814569637099e-14
8970.0,9.184731945085528e-14
8990.0,1.1792782512185646e-13
9010.0,1.6162962641884389e-13
9030.0,2.2362135624925242e-13
9050.0,2.809090613390128e-13
9070.0,3.0252445727045093e-13
9090.0,2.7365756006365545e-13
9110.0,2.1128607326086607e-13
9130.0,1.481174487356324e-13
9150.0,1.0738376501084473e-13
9170.0,9.20792630811111e-14
9190.0,9.360594547270825e-14
9210.0,1.0067872425165868e-13
9230.0,1.0369933463053966e-13
9250.0,1.0162395435842424e-13
9270.0,9.286096732548461e-14
9290.0,8.30891503075514e-14
9310.0,7.625833474076752e-14
9330.0,7.282751429874904e-14
9350.0,7.156118341061362e-14
9370.0,7.124707819999601e-14
9390.0,7.202303479811529e-14
9410.0,7.602003674963673e-14
9430.0,9.327245735045048e-14
9450.0,1.4302181096947902e-13
9470.0,2.525114075474518e-13
9490.0,4.2718665971231547e-13
9510.0,6.161903619925867e-13
9530.0,7.220739665756437e-13
9550.0,6.770697035144336e-13
9570.0,5.135430733085668e-13
9590.0,3.2325508628531896e-13
9610.0,1.832806793468965e-13
9630.0,1.0999145982954028e-13
9650.0,8.133832073466998e-14
9670.0,7.299408017098739e-14
9690.0,7.129952871600797e-14
9710.0,7.099497934369883e-14
9730.0,7.107103283332484e-14
9750.0,7.125025352278364e-14
9770.0,7.167050360137104e-14
9790.0,7.212890150950853e-14
9810.0,7.318908234129527e-14
9830.0,7.443311299947852e-14
9850.0,7.605272571390594e-14
9870.0,7.799860439352754e-14
9890.0,8.051824403910032e-14
9910.0,8.371622054374497e-14
9930.0,8.761619993006588e-14
9950.0,9.183501646356586e-14
9970.0,9.610496584509109e-14
9990.0,1.0004352765289871e-13
10025.0,1.0472306820595261e-13
10075.0,1.0518786147611265e-13
10125.0,9.921298836063115e-14
10175.0,9.021101569020682e-14
10225.0,8.375327772226803e-14
10275.0,8.093214612458135e-14
10325.0,7.955262700569657e-14
10375.0,7.794060077480403e-14
10425.0,7.577362684935238e-14
10475.0,7.387475811848646e-14
10525.0,7.446457109913437e-14
10575.0,8.118637709009991e-14
10625.0,1.0276038774677585e-13
10675.0,1.505321822604126e-13
10725.0,2.2819010174100003e-13
10775.0,3.1541809823198494e-13
10825.0,3.7279239975330453e-13
10875.0,3.703069586360476e-13
10925.0,3.1201905857158364e-13
10975.0,2.319432994400336e-13
11025.0,1.6086497971209914e-13
11075.0,1.1306743164722986e-13
11125.0,8.741473185154406e-14
11175.0,7.631737273383059e-14
11225.0,7.255851358150512e-14
11275.0,7.136737825509642e-14
11325.0,7.122146369409383e-14
11375.0,7.117042064470736e-14
11425.0,7.105113853987995e-14
11475.0,7.130446902671673e-14
11525.0,7.134542886702754e-14
11575.0,7.129024356354128e-14
11625.0,7.110595913416039e-14
11675.0,7.123366232166549e-14
11725.0,7.142843962405395e-14
11775.0,7.123043793216595e-14
11825.0,7.128128914494612e-14
11875.0,7.118081105598265e-14
11925.0,7.149670651015931e-14
11975.0,7.114151521103744e-14
12025.0,7.142275963952467e-14
12075.0,7.141227861272492e-14
12125.0,7.153037501617478e-14
12175.0,7.160878369210031e-14
12225.0,7.164983087091165e-14
12275.0,7.161950411783753e-14
12325.0,7.169644506415474e-14
12375.0,7.18083610411103e-14
12425.0,7.198802412504279e-14
12475.0,7.256684085855967e-14
12525.0,7.436124062802223e-14
12575.0,8.035583824464844e-14
12625.0,9.640762984036753e-14
12675.0,1.2894957087771662e-13
12725.0,1.7639841712495073e-13
12775.0,2.211532937963863e-13
12825.0,2.3727131427115496e-13
12875.0,2.1610324866906674e-13
12925.0,1.693424486199678e-13
12975.0,1.2327981875207644e-13
13025.0,9.301214946681417e-14
13075.0,7.876723330135356e-14
13125.0,7.363187944968914e-14
13175.0,7.23408116808848e-14
13225.0,7.220295035386736e-14
13275.0,7.206911838480526e-14
13325.0,7.218976085094783e-14
13375.0,7.221853178625667e-14
13425.0,7.230848570513376e-14
13475.0,7.23238416742446e-14
13525.0,7.235141846315047e-14
13575.0,7.228414515869659e-14
13625.0,7.234414491587293e-14
13675.0,7.2407218474992e-14
13725.0,7.244643324746457e-14
13775.0,7.249046484339247e-14
13825.0,7.254397847841726e-14
13875.0,7.252782119879224e-14
13925.0,7.26140569488592e-14
13975.0,7.264814381073965e-14
14025.0,7.259322652478027e-14
14075.0,7.272841591188342e-14
14125.0,7.268745530415276e-14
14175.0,7.270124206791454e-14
14225.0,7.259694029255858e-14
14275.0,7.255504314320987e-14
14325.0,7.277408337634872e-14
14375.0,7.288161028394995e-14
14425.0,7.263577452537326e-14
14475.0,7.295641255674454e-14
14525.0,7.282520598211561e-14
14570.0,7.279837437169792e-14
14620.0,7.130448529935116e-14
14675.0,6.396636835953886e-14
14725.0,6.280113588363855e-14
14775.0,6.28565023184026e-14
14825.0,6.292755008630848e-14
14875.0,6.273907157203225e-14
14925.0,6.303565566150814e-14
14975.0,6.293662313069367e-14
15025.0,6.26264319773019e-14
15075.0,6.276903077728389e-14
15125.0,6.30576040198867e-14
15175.0,6.308453037377032e-14
15225.0,6.307882313567653e-14
15275.0,6.310863904820034e-14
15325.0,6.311563700626738e-14
15375.0,6.326193936001429e-14
15425.0,6.316881631427333e-14
15475.0,6.337239236715875e-14
15525.0,6.334905131951225e-14
15575.0,6.30685037835352e-14
15625.0,6.357734810473142e-14
15675.0,6.332347784067655e-14
15725.0,6.31440183012795e-14
15775.0,6.325475946422517e-14
15825.0,6.348677051145335e-14
15875.0,6.274185845297585e-14
15925.0,6.353186449882583e-14
15975.0,6.367449456115515e-14
16050.0,6.364821124961806e-14
16150.0,6.332045543690045e-14
16250.0,6.373459442294582e-14
16350.0,6.356411901746223e-14
16450.0,6.30779965680184e-14
16550.0,6.352136836188827e-14
16650.0,6.336751808613123e-14
16750.0,6.312292433103246e-14
16850.0,6.289810182165208e-14
16950.0,6.399592724979572e-14
17050.0,6.51712539672585e-14
17150.0,6.735680408863073e-14
17250.0,6.959534050365773e-14
17350.0,7.025057466981691e-14
17450.0,6.996751626183237e-14
17550.0,6.783570408939994e-14
17650.0,6.556735853703642e-14
17750.0,6.455977660894856e-14
17850.0,6.563671116477375e-14
17950.0,6.857200781650078e-14
18050.0,7.269028539657008e-14
18150.0,7.743029708930195e-14
18250.0,8.850555330208472e-14
18350.0,1.1788657165282878e-13
18450.0,1.826459529460108e-13
18550.0,2.84411268466339e-13
18650.0,3.8847595936972174e-13
18750.0,4.368079193007005e-13
18850.0,3.984244330962669e-13
18950.0,2.971226411795545e-13
19050.0,1.9162921348257108e-13
19150.0,1.2155089072770432e-13
19250.0,9.100951061046103e-14
19350.0,8.327435243812116e-14
19450.0,8.160168134825144e-14
19550.0,7.878742586837461e-14
19650.0,7.290334457270003e-14
19750.0,6.679514747719765e-14
19850.0,6.280029670181822e-14
19950.0,6.085509846198203e-14
20050.0,6.015883495070618e-14
20150.0,5.993660482252111e-14
20250.0,5.973133026115026e-14
20350.0,5.962803972564774e-14
20450.0,5.96778754980594e-14
20550.0,5.956222719689814e-14
20650.0,5.94839465595247e-14
20750.0,5.945362428610802e-14
20850.0,5.941399645894511e-14
20950.0,5.936165541421304e-14
21050.0,5.970133071198117e-14
21150.0,6.072196382584327e-14
21250.0,6.388442297032577e-14
21350.0,7.085213481983174e-14
21450.0,8.155859866377495e-14
21550.0,9.270359616007031e-14
21650.0,9.788529313561e-14
21750.0,9.448953455168191e-14
21850.0,8.402467334828555e-14
21950.0,7.270391853544271e-14
22050.0,6.465928186103488e-14
22150.0,6.071261341327752e-14
22250.0,5.912411372032047e-14
22350.0,5.865252934582269e-14
22450.0,5.857061292776567e-14
22550.0,5.84830371980669e-14
22650.0,5.83869234522255e-14
22750.0,5.838472376235899e-14
22850.0,5.5857169807318256e-14
22950.0,5.2500330175867364e-14
23050.0,5.270545448685233e-14
23150.0,5.2735654561968086e-14
23250.0,5.2161783822050905e-14
23350.0,5.241449553951097e-14
23450.0,5.2540139077748367e-14
23550.0,5.199527567346127e-14
23650.0,5.225562520816575e-14
23750.0,5.2331255236515315e-14
23850.0,5.190628077343135e-14
23950.0,5.208205249542247e-14
24050.0,5.215356409782218e-14
24150.0,5.1834381063608725e-14
24250.0,5.1979051148129256e-14
24350.0,5.197270304905226e-14
24450.0,5.181029507811071e-14
24550.0,5.1815006131334616e-14
24650.0,5.1951421443373174e-14
24750.0,5.1810914878602304e-14
24850.0,5.165723776776597e-14
24950.0,5.1700206888144885e-14
25050.0,5.1851018729954826e-14
25150.0,5.161721435011625e-14
25250.0,5.161105033011872e-14
25350.0,5.171684858381167e-14
25450.0,5.170726481208103e-14
25550.0,5.1854214297733176e-14
25650.0,5.247527946629782e-14
25750.0,5.539353362639762e-14
25850.0,6.332979914648615e-14
25950.0,8.048941698883007e-14
26050.0,1.0664890967990927e-13
26150.0,1.333320910876206e-13
26250.0,1.4613416120544168e-13
26350.0,1.3706608372612548e-13
26450.0,1.1164312071448744e-13
26550.0,8.438818475419026e-14
26650.0,6.542340425879919e-14
26750.0,5.604468334479766e-14
26850.0,5.2716676550729465e-14
26950.0,5.17533972582166e-14
27050.0,5.1533127243469014e-14
27150.0,5.142449399929869e-14
27250.0,5.141607873513612e-14
27350.0,5.141001937951412e-14
27450.0,5.141689421308437e-14
27550.0,5.130321877745382e-14
27650.0,5.1321244508937494e-14
27750.0,5.131407112104461e-14
27850.0,5.132430600473956e-14
27950.0,5.133586685646362e-14
28050.0,5.1332456220531677e-14
28150.0,5.131036958288964e-14
28250.0,5.124181881862561e-14
28350.0,5.123672272706796e-14
28450.0,5.122684545517631e-14
28550.0,5.122864839695058e-14
28650.0,5.12142365575504e-14
28750.0,5.104471548055691e-14
28850.0,5.1144365615386297e-14
28950.0,5.1127947364309184e-14
29050.0,5.1143293351987455e-14
29150.0,5.115972315833251e-14
29250.0,5.112272805471763e-14
29350.0,5.115588265075541e-14
29450.0,5.112673632201672e-14
29550.0,5.107756447912067e-14
29650.0,5.107544257906032e-14
29750.0,5.1162006021313386e-14
29850.0,5.142848139092895e-14
29950.0,5.233786494216672e-14
30050.0,5.4414214621719547e-14
30150.0,5.79248568292811e-14
30250.0,6.222459463232478e-14
30350.0,6.501174025779474e-14
30450.0,6.482888265202012e-14
30550.0,6.156803465927058e-14
30650.0,5.730069706162271e-14
30750.0,5.3917817179200616e-14
30850.0,5.19959433641914e-14
30950.0,5.1231515266538074e-14
31050.0,5.0991086814209025e-14
31150.0,5.0893208582977733e-14
31250.0,5.0942338183181874e-14
31350.0,5.09365975067627e-14
31450.0,5.0966870843563e-14
31550.0,5.095478922439437e-14
31650.0,5.094680917062008e-14
31750.0,5.0961078902778554e-14
31850.0,5.111376955362332e-14
31950.0,5.133174043744467e-14
32100.0,5.198417428675964e-14
32300.0,5.3719872333477153e-14
32500.0,5.671597624131735e-14
32700.0,6.020724499425222e-14
32900.0,6.119219587336932e-14
33100.0,5.889747334212035e-14
33300.0,5.6103057460937473e-14
33500.0,5.250819473159859e-14
33700.0,4.98405416532659e-14
33900.0,4.839205733961324e-14
34100.0,4.781821837813801e-14
34300.0,4.7658168957544595e-14
34500.0,4.762115993301292e-14
34700.0,4.761072229336537e-14
34900.0,4.760804770143259e-14
35100.0,4.7607257601911164e-14
35300.0,4.760412108122539e-14
35500.0,4.7608329571331144e-14
35700.0,4.7607841102966905e-14
35900.0,4.762875201250837e-14
36100.0,4.7707881402415576e-14
36300.0,4.80927032214123e-14
36500.0,4.9294112403522095e-14
36700.0,5.224554434655677e-14
36900.0,5.747174773446916e-14
37100.0,6.396935003489081e-14
37300.0,6.877833542702447e-14
37500.0,6.890170415001013e-14
37700.0,6.437113054785623e-14
37900.0,5.783448937995157e-14
38100.0,5.247665103929752e-14
38300.0,4.943384542474618e-14
38500.0,4.81779823267237e-14
38700.0,4.77512928521588e-14
38900.0,4.772259219891273e-14
39100.0,4.802787131003773e-14
39300.0,4.961350956695938e-14
39500.0,5.565724443950596e-14
39700.0,7.298009782123048e-14
39900.0,1.1017810971410806e-13
40100.0,1.67817246291228e-13
40300.0,2.275709578591487e-13
40500.0,2.5737480816861195e-13
40700.0,2.3814154057029846e-13
40900.0,1.8235503048117705e-13
41100.0,1.218740570495166e-13
41300.0,7.949977937814883e-14
41500.0,5.833593703307276e-14
41700.0,5.044045288939922e-14
41900.0,4.824356460287058e-14
42100.0,4.77923922824081e-14
42300.0,4.7723513296592e-14
42500.0,4.7700893216207846e-14
42700.0,4.77344224756861e-14
42900.0,4.7617465527313825e-14
43100.0,4.75083809428953e-14
43300.0,4.759540638524549e-14
43500.0,4.747604129845379e-14
43700.0,4.74298973099121e-14
43900.0,4.744452332249315e-14
44100.0,4.736728352304247e-14
44300.0,4.752153520724356e-14
44500.0,4.7562160906703084e-14
44700.0,4.750901618512848e-14
44900.0,4.6327800902999796e-14
45100.0,4.55876346200792e-14
45300.0,4.59948721921723e-14
45500.0,4.740660364959321e-14
45700.0,5.148090261875664e-14
45900.0,6.032298864353802e-14
46100.0,7.449684180930338e-14
46300.0,8.969910011827748e-14
46500.0,9.799670756647145e-14
46700.0,9.418667106191038e-14
46900.0,8.072164488589177e-14
47100.0,6.539433096201547e-14
47300.0,5.436362294866963e-14
47500.0,4.86859921162597e-14
47700.0,4.6568368095687365e-14
47900.0,4.594334682691239e-14
48100.0,4.5780830722690196e-14
48300.0,4.586239637677036e-14
48500.0,4.596583315099975e-14
48700.0,4.596125001883246e-14
48900.0,4.593114302557998e-14
49100.0,4.594258067443161e-14
49300.0,4.5925306819817624e-14
49500.0,4.592865868032239e-14
49700.0,4.596304427044655e-14
49900.0,4.606933572193205e-14
50100.0,4.6249551291959495e-14
50300.0,4.6724114363648096e-14
50500.0,4.7927444110607144e-14
50700.0,5.048761907405564e-14
50900.0,5.415655752106459e-14
51100.0,5.771436740582777e-14
51300.0,5.9121159911645e-14
51500.0,5.743949489916265e-14
51700.0,5.3810307690258973e-14
51900.0,5.023133907406478e-14
52100.0,4.7869498974267916e-14
52300.0,4.6731126985947124e-14
52500.0,4.637045094789488e-14
52700.0,4.637180575766856e-14
52900.0,4.642394363264472e-14
53100.0,4.6408385363326426e-14
53300.0,4.639133437769673e-14
53500.0,4.641372232184991e-14
53700.0,4.647740540805295e-14
53900.0,4.657950580606776e-14
54100.0,4.659743455755402e-14
54300.0,4.656246393176994e-14
54500.0,4.6554119453471e-14
54700.0,4.656799514541771e-14
54900.0,4.6544456103826467e-14
55100.0,4.664099149312878e-14
55300.0,4.675546656776032e-14
55500.0,4.671814785712488e-14
55700.0,4.6717477421529284e-14
55900.0,4.6688080600200313e-14
56100.0,4.6710081074935654e-14
56300.0,4.6685017996966e-14
56500.0,4.6791340982136176e-14
56700.0,4.685019472431698e-14
56900.0,4.6859647253705375e-14
57100.0,4.6857648058930253e-14
57300.0,4.684015527050898e-14
57500.0,4.683183923169675e-14
57700.0,4.7015887541461e-14
57900.0,4.732334490899805e-14
58100.0,4.817067545984199e-14
58300.0,5.051657210938168e-14
58500.0,5.4627358131318834e-14
58700.0,6.083250907629577e-14
58900.0,6.722691260423167e-14
59100.0,6.964781873125479e-14
59300.0,6.648621541286552e-14
59500.0,5.96653269827719e-14
59700.0,5.3042783800204483e-14
59900.0,4.872587973314069e-14
60100.0,4.6694412281881915e-14
60300.0,4.6085197251487275e-14
60500.0,4.5994188836794844e-14
60700.0,4.593937847922721e-14
60900.0,4.5878839150854966e-14
61100.0,4.593728405679736e-14
61300.0,4.604484321981421e-14
61500.0,4.606902995334967e-14
61700.0,4.605382838969616e-14
61900.0,4.6000024334002996e-14
62100.0,4.59842679477192e-14
62300.0,4.600446985798434e-14
62500.0,4.6108727824046216e-14
62700.0,4.6133442397180485e-14
62900.0,4.6118722425814564e-14
63100.0,4.610217147179615e-14
63300.0,4.6166694256956176e-14
63500.0,4.62650871732281e-14
63700.0,4.625660770925784e-14
63900.0,4.6242759375581046e-14
64200.0,4.6222069401792043e-14
64600.0,4.6387332100697766e-14
65000.0,4.636441705148354e-14
65400.0,4.648847762722649e-14
65800.0,4.64609475580653e-14
66200.0,4.64800603666267e-14
66600.0,4.6608589578451234e-14
67000.0,4.659128941502954e-14
67400.0,4.6588054546989996e-14
67800.0,4.6965816012590185e-14
68200.0,4.7507411679173264e-14
68600.0,4.8873316681052467e-14
69000.0,5.100246628698703e-14
69400.0,5.3266494700784437e-14
69800.0,5.4372156776620185e-14
70200.0,5.365300325349008e-14
70600.0,5.185537974556006e-14
71000.0,4.9649828114422856e-14
71400.0,4.822107660010192e-14
71800.0,4.7780579413540503e-14
72200.0,4.8547012207438984e-14
72600.0,5.2690163882514065e-14
73000.0,6.441731763125941e-14
73400.0,8.928416812278521e-14
73800.0,1.2813307707928688e-13
74200.0,1.6788366167680477e-13
74600.0,1.897598306576393e-13
75000.0,1.7954316345421748e-13
75400.0,1.4401032251609748e-13
75800.0,1.028963932464387e-13
76200.0,7.239671379821048e-14
76600.0,5.590465567933416e-14
77000.0,4.930902745542088e-14
77400.0,4.730324030816992e-14
77800.0,4.686647043041437e-14
78200.0,4.6830458658451804e-14
78600.0,4.676523460047863e-14
79000.0,4.6826547998065875e-14
79400.0,4.688367806131913e-14
79800.0,4.6988520925417277e-14
80200.0,4.701202750252663e-14
80600.0,4.6923359333216195e-14
81000.0,4.7026122680587506e-14
81400.0,4.7045833179534946e-14
81800.0,4.715054191111587e-14
82200.0,4.717694418793073e-14
82600.0,4.724181803729272e-14
83000.0,4.7307079751945974e-14
83400.0,4.7213796118416036e-14
83800.0,4.7278003578219205e-14
84200.0,4.734686788459453e-14
84600.0,4.7371352565417575e-14
85000.0,4.7479012401227724e-14
85400.0,4.746397342221225e-14
85800.0,4.7603528393454224e-14
86200.0,4.7563985649583294e-14
86600.0,4.778292088696187e-14
87000.0,4.7987673811919134e-14
87400.0,4.938168670913527e-14
87800.0,5.542477503863707e-14
88200.0,7.323781478690881e-14
88600.0,1.1359075962490255e-13
89000.0,1.79803537778539e-13
89400.0,2.540354786868915e-13
89800.0,2.9881321198068007e-13
90200.0,2.8561365207783743e-13
90600.0,2.2350484577986235e-13
91000.0,1.4881605317850126e-13
91400.0,9.252765033748761e-14
91800.0,6.31180187926822e-14
92200.0,5.1651462193817825e-14
92600.0,4.831489460646475e-14
93000.0,4.7665663391264715e-14
93400.0,4.7494411242456856e-14
93800.0,4.76565516337116e-14
94200.0,4.7573467684163015e-14
94600.0,4.767896009546826e-14
95000.0,4.771097363881779e-14
95400.0,4.770546575535257e-14
95800.0,4.781213248690017e-14
96200.0,4.773148907334769e-14
96600.0,4.7942670554890416e-14
97000.0,4.794119566828379e-14
97400.0,4.811062426410713e-14
97800.0,4.838406368270601e-14
98200.0,4.869377784173751e-14
98600.0,4.9630713093246625e-14
99000.0,5.088344067466031e-14
99400.0,5.33033179922635e-14
99800.0,5.713682397254792e-14
100000.0,5.975591880978642e-14
100900.0,8.14108870754844e-14
101900.0,1.321351949746218e-13
102800.0,2.0421135099844402e-13
103800.0,2.9315741788365105e-13
104700.0,3.451539752328741e-13
105700.0,3.3829667593930577e-13
106700.0,2.690529691479583e-13
107600.0,1.8793788643349471e-13
108600.0,1.1477672339475582e-13
109600.0,7.335156659376338e-14
110700.0,5.48462839235901e-14
111700.0,5.0142871396142453e-14
112700.0,4.9074176843884394e-14
113800.0,4.890752578368913e-14
114800.0,4.888740796105964e-14
115900.0,4.929355512325685e-14
116900.0,4.966280138683119e-14
118000.0,5.090932027179573e-14
119100.0,5.450048632370739e-14
120200.0,6.250544705618535e-14
121300.0,7.575653203372236e-14
122500.0,9.204745726332729e-14
123600.0,1.032368582913001e-13
124700.0,1.0832030722189287e-13
125900.0,1.1074504511046319e-13
127100.0,1.1252952525523146e-13
128200.0,1.0987190601343382e-13
129400.0,9.744333587302348e-14
130600.0,7.92082732975783e-14
131800.0,6.353358457214754e-14
133000.0,5.467240392470295e-14
134300.0,5.116102121855556e-14
135500.0,5.033171204832468e-14
136800.0,5.033643919873688e-14
138000.0,5.0569239792890026e-14
139300.0,5.0868973105445394e-14
140600.0,5.1331981897104426e-14
141900.0,5.190931203713391e-14
143200.0,5.23381824344181e-14
144500.0,5.2855449707438766e-14
145900.0,5.510783344289765e-14
147200.0,6.534818083789415e-14
148600.0,1.0497735019086768e-13
150000.0,2.1477007802947417e-13
151400.0,4.4008289309249207e-13
152800.0,7.713742826438105e-13
154200.0,1.0898023743343371e-12
155600.0,1.2176826706395407e-12
157000.0,1.0717729524336654e-12
158500.0,7.214213430494392e-13
160000.0,3.8171646472615764e-13
161400.0,1.833353272913938e-13
162900.0,8.905777445849145e-14
164400.0,5.979565764717123e-14
166000.0,5.310289458382083e-14
167500.0,5.220106081694743e-14
169000.0,5.2197451292495215e-14
170600.0,5.2305002464762436e-14
172200.0,5.242988157705419e-14
173800.0,5.2905820888960154e-14
175400.0,5.49932278467065e-14
177000.0,6.355533569444897e-14
178600.0,9.234182304361287e-14
180300.0,1.751291588230301e-13
182000.0,3.479228495346475e-13
183700.0,6.067757394902729e-13
185400.0,8.624878944954566e-13
187100.0,9.74443832886277e-13
188800.0,8.698493271997075e-13
190500.0,6.170515395105927e-13
192300.0,3.4331074254968944e-13
194100.0,1.6613418247509322e-13
195900.0,8.660718845343264e-14
197700.0,6.09725167486112e-14
199500.0,5.4937601265332577e-14
201400.0,5.392342725795899e-14
